best_val_loss,epoch,step,train_loss,val_loss
0.0003997769672423601,0,25,,0.0004512412997428328
,0,25,0.00038062824751250446,
0.0003997769672423601,1,51,,0.0004527338605839759
,1,51,0.0003784054715652019,
0.0003997769672423601,2,77,,0.00045672920532524586
,2,77,0.00037987373070791364,
0.0003997769672423601,3,103,,0.0004531178274191916
,3,103,0.00037807071930728853,
0.0003997769672423601,4,129,,0.0004498155030887574
,4,129,0.00037882011383771896,
0.0003997769672423601,5,155,,0.0004483110678847879
,5,155,0.0003775527293328196,
0.0003997769672423601,6,181,,0.0004500940558500588
,6,181,0.00037666986463591456,
0.0003997769672423601,7,207,,0.00045055244117975235
,7,207,0.0003764857247006148,
0.0003997769672423601,8,233,,0.0004524977703113109
,8,233,0.0003765373839996755,
0.0003997769672423601,9,259,,0.00044876468018628657
,9,259,0.00037608033744618297,
0.0003997769672423601,10,285,,0.00045025136205367744
,10,285,0.00037630420411005616,
0.0003997769672423601,11,311,,0.00045040706754662097
,11,311,0.00037490625982172787,
0.0003997769672423601,12,337,,0.00045150466030463576
,12,337,0.00037497698212973773,
0.0003997769672423601,13,363,,0.0004499366623349488
,13,363,0.0003754798090085387,
0.0003997769672423601,14,389,,0.00044917091145180166
,14,389,0.0003744709538295865,
0.0003997769672423601,15,415,,0.0004536893975455314
,15,415,0.0003738759260158986,
0.0003997769672423601,16,441,,0.0004511290753725916
,16,441,0.00037391093792393804,
0.0003997769672423601,17,467,,0.0004505474353209138
,17,467,0.0003749546594917774,
0.0003997769672423601,18,493,,0.00045114741078577936
,18,493,0.0003750791947823018,
0.0003997769672423601,19,519,,0.0004519554495345801
,19,519,0.00037317542592063546,
0.0003997769672423601,20,545,,0.0004556676431093365
,20,545,0.0003748843737412244,
0.0003997769672423601,21,571,,0.00045050724293105304
,21,571,0.00037282274570316076,
0.0003997769672423601,22,597,,0.00045307804248295724
,22,597,0.0003718482912518084,
0.0003997769672423601,23,623,,0.0004518900241237134
,23,623,0.00037184415850788355,
0.0003997769672423601,24,649,,0.00044983188854530454
,24,649,0.0003727513540070504,
0.0003997769672423601,25,675,,0.00045289055560715497
,25,675,0.0003711118479259312,
0.0003997769672423601,26,701,,0.000452323816716671
,26,701,0.00037292411434464157,
0.0003997769672423601,27,727,,0.0004484308301471174
,27,727,0.00037267475272528827,
0.0003997769672423601,28,753,,0.00045120413415133953
,28,753,0.000371813919628039,
0.0003997769672423601,29,779,,0.00044913412421010435
,29,779,0.00037204421823844314,
