best_val_loss,epoch,step,train_loss,val_loss
0.00406427588313818,0,81,,0.00406427588313818
,0,81,0.004064609296619892,
0.0036004323046654463,1,163,,0.0036004323046654463
,1,163,0.0036487095057964325,
0.003542949678376317,2,245,,0.003542949678376317
,2,245,0.003547513158991933,
0.0032771918922662735,3,327,,0.0032771918922662735
,3,327,0.0035085203126072884,
0.0032771918922662735,4,409,,0.0037911259569227695
,4,409,0.003409718628972769,
0.0031690970063209534,5,491,,0.0031690970063209534
,5,491,0.003348473459482193,
0.0031690970063209534,6,573,,0.0032471923623234034
,6,573,0.003298261435702443,
0.0031662092078477144,7,655,,0.0031662092078477144
,7,655,0.0033435425721108913,
0.0031662092078477144,8,737,,0.0031681328546255827
,8,737,0.003256307914853096,
0.0031662092078477144,9,819,,0.003249012865126133
,9,819,0.0032700293231755495,
0.003066968871280551,10,901,,0.003066968871280551
,10,901,0.003226814791560173,
0.003066968871280551,11,983,,0.003082072362303734
,11,983,0.003179835854098201,
0.003066968871280551,12,1065,,0.0032661939039826393
,12,1065,0.0031966210808604956,
0.003066968871280551,13,1147,,0.003206211142241955
,13,1147,0.003175552235916257,
0.003066968871280551,14,1229,,0.00342536554671824
,14,1229,0.0031645018607378006,
0.003066968871280551,15,1311,,0.003068938385695219
,15,1311,0.00314155756495893,
0.003066968871280551,16,1393,,0.0033311450388282537
,16,1393,0.0031498735770583153,
0.0030232653953135014,17,1475,,0.0030232653953135014
,17,1475,0.003110529389232397,
0.0030180937610566616,18,1557,,0.0030180937610566616
,18,1557,0.0031021484173834324,
0.0030180937610566616,19,1639,,0.0030186267103999853
,19,1639,0.0030716904439032078,
0.0029696638230234385,20,1721,,0.0029696638230234385
,20,1721,0.003044916084036231,
0.0029571140184998512,21,1803,,0.0029571140184998512
,21,1803,0.003053709166124463,
0.002928490051999688,22,1885,,0.002928490051999688
,22,1885,0.0030655625741928816,
0.002912529045715928,23,1967,,0.002912529045715928
,23,1967,0.0030410948675125837,
0.002912529045715928,24,2049,,0.0029183230362832546
,24,2049,0.0030157002620399,
0.002912529045715928,25,2131,,0.003065821249037981
,25,2131,0.0029995022341609,
0.002897339640185237,26,2213,,0.002897339640185237
,26,2213,0.003010996850207448,
0.002897339640185237,27,2295,,0.0030087174382060766
,27,2295,0.002997127128764987,
0.002897339640185237,28,2377,,0.0029718962032347918
,28,2377,0.0030083346646279097,
0.002897339640185237,29,2459,,0.0029393041040748358
,29,2459,0.0029864914249628782,
0.002897339640185237,30,2541,,0.002933804178610444
,30,2541,0.0029193030204623938,
0.0028673738706856966,31,2623,,0.0028673738706856966
,31,2623,0.0029809672851115465,
0.002859982894733548,32,2705,,0.002859982894733548
,32,2705,0.0029210757929831743,
0.002859982894733548,33,2787,,0.002880009124055505
,33,2787,0.0029710493981838226,
0.002859982894733548,34,2869,,0.0029401821084320545
,34,2869,0.0029214611276984215,
0.002859982894733548,35,2951,,0.002920003840699792
,35,2951,0.0029053117614239454,
0.002859982894733548,36,3033,,0.002903213957324624
,36,3033,0.002928278176113963,
0.002859982894733548,37,3115,,0.002937646582722664
,37,3115,0.002910373965278268,
0.002859982894733548,38,3197,,0.002929310780018568
,38,3197,0.0029478641226887703,
0.002859982894733548,39,3279,,0.00297609344124794
,39,3279,0.0028935850132256746,
0.002859982894733548,40,3361,,0.002958889352157712
,40,3361,0.0028530636336654425,
0.002859982894733548,41,3443,,0.002912776544690132
,41,3443,0.002905073342844844,
0.002859982894733548,42,3525,,0.0028969014529138803
,42,3525,0.0028355317190289497,
0.002859982894733548,43,3607,,0.0028928115498274565
,43,3607,0.00288765924051404,
0.002859982894733548,44,3689,,0.0031278086826205254
,44,3689,0.0028321100398898125,
0.002859982894733548,45,3771,,0.002895342418923974
,45,3771,0.0028276462107896805,
0.002859982894733548,46,3853,,0.0028971945866942406
,46,3853,0.0028016609139740467,
0.002859273459762335,47,3935,,0.002859273459762335
,47,3935,0.0028506959788501263,
0.002859273459762335,48,4017,,0.002876532031223178
,48,4017,0.002781611168757081,
0.002859273459762335,49,4099,,0.0030054557137191296
,49,4099,0.0028285516891628504,
0.002859273459762335,50,4181,,0.0028816401027143
,50,4181,0.00279862224124372,
0.002852943493053317,51,4263,,0.002852943493053317
,51,4263,0.0027594950515776873,
0.002852943493053317,52,4345,,0.0029714256525039673
,52,4345,0.0027970909141004086,
0.002852943493053317,53,4427,,0.002869668882340193
,53,4427,0.002770178485661745,
0.002852943493053317,54,4509,,0.0029895410407334566
,54,4509,0.0027134462725371122,
0.002852943493053317,55,4591,,0.0028914972208440304
,55,4591,0.0027816579677164555,
0.002852943493053317,56,4673,,0.0028819190338253975
,56,4673,0.0027808414306491613,
0.002852943493053317,57,4755,,0.002961276564747095
,57,4755,0.0027290312573313713,
0.002852943493053317,58,4837,,0.0030571192037314177
,58,4837,0.002733503468334675,
0.0028102679643779993,59,4919,,0.0028102679643779993
,59,4919,0.002758569782599807,
0.0028102679643779993,60,5001,,0.0029507537838071585
,60,5001,0.0027092220261693,
0.0028102679643779993,61,5083,,0.0029850900173187256
,61,5083,0.0026990287005901337,
0.0028102679643779993,62,5165,,0.0030385362915694714
,62,5165,0.0027009574696421623,
0.0028102679643779993,63,5247,,0.002889032708480954
,63,5247,0.00269237975589931,
0.0028102679643779993,64,5329,,0.0028400367591530085
,64,5329,0.0026882875245064497,
0.0028102679643779993,65,5411,,0.002885309513658285
,65,5411,0.002681920537725091,
0.0028102679643779993,66,5493,,0.0028509641997516155
,66,5493,0.002712498651817441,
0.0028102679643779993,67,5575,,0.002888747490942478
,67,5575,0.002676149597391486,
0.0028102679643779993,68,5657,,0.002922422019764781
,68,5657,0.0026696608401834965,
0.0028102679643779993,69,5739,,0.0029214576352387667
,69,5739,0.0026717018336057663,
0.0028102679643779993,70,5821,,0.002905176719650626
,70,5821,0.002639970276504755,
0.0028102679643779993,71,5903,,0.0028192587196826935
,71,5903,0.0026952943298965693,
0.0028102679643779993,72,5985,,0.002878160448744893
,72,5985,0.0026277550496160984,
0.0028102679643779993,73,6067,,0.0030391868203878403
,73,6067,0.0026095197536051273,
0.0028102679643779993,74,6149,,0.00282762898132205
,74,6149,0.0026317173615098,
0.0028102679643779993,75,6231,,0.002908363938331604
,75,6231,0.0026111211627721786,
0.0028102679643779993,76,6313,,0.0029988770838826895
,76,6313,0.002596680773422122,
0.002804864663630724,77,6395,,0.002804864663630724
,77,6395,0.0026515040080994368,
0.002804864663630724,78,6477,,0.0028104891534894705
,78,6477,0.0026253568939864635,
0.002804864663630724,79,6559,,0.003023336408659816
,79,6559,0.002568269381299615,
0.002804864663630724,80,6641,,0.0028474368155002594
,80,6641,0.002616210374981165,
0.002804864663630724,81,6723,,0.0029057844076305628
,81,6723,0.002608182840049267,
0.002804864663630724,82,6805,,0.003071572631597519
,82,6805,0.0025706628803163767,
0.002804864663630724,83,6887,,0.002895684912800789
,83,6887,0.002599709900096059,
0.002804864663630724,84,6969,,0.002835517516359687
,84,6969,0.0025986828841269016,
0.002804864663630724,85,7051,,0.002821119036525488
,85,7051,0.002573148813098669,
0.002804864663630724,86,7133,,0.002963329665362835
,86,7133,0.002569650998339057,
0.002797675086185336,87,7215,,0.002797675086185336
,87,7215,0.002587653696537018,
0.002797675086185336,88,7297,,0.0028656863141804934
,88,7297,0.0025637103244662285,
0.002797675086185336,89,7379,,0.002893696539103985
,89,7379,0.0025716584641486406,
0.002797675086185336,90,7461,,0.002955910749733448
,90,7461,0.002523847622796893,
0.002797675086185336,91,7543,,0.0029402838554233313
,91,7543,0.002536762272939086,
0.002797675086185336,92,7625,,0.003003239631652832
,92,7625,0.002496611326932907,
0.002797675086185336,93,7707,,0.002865734975785017
,93,7707,0.002490198938176036,
0.002797675086185336,94,7789,,0.0030443882569670677
,94,7789,0.0025070777628570795,
0.002797675086185336,95,7871,,0.0030264637898653746
,95,7871,0.0025056360755115747,
0.002797675086185336,96,7953,,0.0028957808390259743
,96,7953,0.002482948126271367,
0.002797675086185336,97,8035,,0.0029332106932997704
,97,8035,0.002493043430149555,
0.002797675086185336,98,8117,,0.0028867183718830347
,98,8117,0.0025040560867637396,
0.002797675086185336,99,8199,,0.0030201878398656845
,99,8199,0.0024469061754643917,
