2024-07-24 20:31:44.031 | INFO | train_model:114 | Creating dataloaders
2024-07-24 20:31:44.075 | INFO | train_model:135 | Splitting training data into a 80%-20% train/val split
2024-07-24 20:31:44.095 | INFO | train_model:245 | Starting training
2024-07-24 20:32:26.705 | INFO | trainer:175 | Epoch: 24 | Training loss: 0.000482
2024-07-24 20:32:27.478 | INFO | trainer:191 | Epoch: 25 | Validation loss: 0.000526
2024-07-24 20:32:27.482 | INFO | trainer:175 | Epoch: 25 | Training loss: 0.000477
2024-07-24 20:32:28.257 | INFO | trainer:191 | Epoch: 26 | Validation loss: 0.000522
2024-07-24 20:32:28.261 | INFO | trainer:175 | Epoch: 26 | Training loss: 0.000472
2024-07-24 20:32:29.052 | INFO | trainer:191 | Epoch: 27 | Validation loss: 0.000519
2024-07-24 20:32:29.056 | INFO | trainer:175 | Epoch: 27 | Training loss: 0.000468
2024-07-24 20:32:29.836 | INFO | trainer:191 | Epoch: 28 | Validation loss: 0.000516
2024-07-24 20:32:29.840 | INFO | trainer:175 | Epoch: 28 | Training loss: 0.000465
2024-07-24 20:32:30.616 | INFO | trainer:191 | Epoch: 29 | Validation loss: 0.000512
2024-07-24 20:32:30.621 | INFO | trainer:175 | Epoch: 29 | Training loss: 0.000462
2024-07-24 20:32:31.415 | INFO | trainer:191 | Epoch: 30 | Validation loss: 0.00051
2024-07-24 20:32:31.419 | INFO | trainer:175 | Epoch: 30 | Training loss: 0.000458
2024-07-24 20:32:32.200 | INFO | trainer:191 | Epoch: 31 | Validation loss: 0.000506
2024-07-24 20:32:32.204 | INFO | trainer:175 | Epoch: 31 | Training loss: 0.000455
2024-07-24 20:32:32.993 | INFO | trainer:191 | Epoch: 32 | Validation loss: 0.000507
2024-07-24 20:32:32.997 | INFO | trainer:175 | Epoch: 32 | Training loss: 0.000453
2024-07-24 20:32:33.768 | INFO | trainer:191 | Epoch: 33 | Validation loss: 0.000503
2024-07-24 20:32:33.772 | INFO | trainer:175 | Epoch: 33 | Training loss: 0.00045
2024-07-24 20:32:34.576 | INFO | trainer:191 | Epoch: 34 | Validation loss: 0.000501
2024-07-24 20:32:34.580 | INFO | trainer:175 | Epoch: 34 | Training loss: 0.000448
2024-07-24 20:32:35.367 | INFO | trainer:191 | Epoch: 35 | Validation loss: 0.000497
2024-07-24 20:32:35.372 | INFO | trainer:175 | Epoch: 35 | Training loss: 0.000445
2024-07-24 20:32:36.160 | INFO | trainer:191 | Epoch: 36 | Validation loss: 0.000496
2024-07-24 20:32:36.165 | INFO | trainer:175 | Epoch: 36 | Training loss: 0.000443
2024-07-24 20:32:36.984 | INFO | trainer:191 | Epoch: 37 | Validation loss: 0.000493
2024-07-24 20:32:36.989 | INFO | trainer:175 | Epoch: 37 | Training loss: 0.000442
2024-07-24 20:32:37.784 | INFO | trainer:191 | Epoch: 38 | Validation loss: 0.000491
2024-07-24 20:32:37.788 | INFO | trainer:175 | Epoch: 38 | Training loss: 0.000439
2024-07-24 20:32:38.583 | INFO | trainer:191 | Epoch: 39 | Validation loss: 0.000491
2024-07-24 20:32:38.587 | INFO | trainer:175 | Epoch: 39 | Training loss: 0.000436
2024-07-24 20:32:39.377 | INFO | trainer:191 | Epoch: 40 | Validation loss: 0.000487
2024-07-24 20:32:39.381 | INFO | trainer:175 | Epoch: 40 | Training loss: 0.000434
2024-07-24 20:32:40.168 | INFO | trainer:191 | Epoch: 41 | Validation loss: 0.00049
2024-07-24 20:32:40.172 | INFO | trainer:175 | Epoch: 41 | Training loss: 0.000433
2024-07-24 20:32:40.935 | INFO | trainer:191 | Epoch: 42 | Validation loss: 0.000489
2024-07-24 20:32:40.939 | INFO | trainer:175 | Epoch: 42 | Training loss: 0.000433
2024-07-24 20:32:41.705 | INFO | trainer:191 | Epoch: 43 | Validation loss: 0.000484
2024-07-24 20:32:41.709 | INFO | trainer:175 | Epoch: 43 | Training loss: 0.00043
2024-07-24 20:32:42.497 | INFO | trainer:191 | Epoch: 44 | Validation loss: 0.000484
2024-07-24 20:32:42.502 | INFO | trainer:175 | Epoch: 44 | Training loss: 0.000428
2024-07-24 20:32:43.275 | INFO | trainer:191 | Epoch: 45 | Validation loss: 0.000483
2024-07-24 20:32:43.279 | INFO | trainer:175 | Epoch: 45 | Training loss: 0.000426
2024-07-24 20:32:44.069 | INFO | trainer:191 | Epoch: 46 | Validation loss: 0.000483
2024-07-24 20:32:44.073 | INFO | trainer:175 | Epoch: 46 | Training loss: 0.000425
2024-07-24 20:32:44.856 | INFO | trainer:191 | Epoch: 47 | Validation loss: 0.000479
2024-07-24 20:32:44.860 | INFO | trainer:175 | Epoch: 47 | Training loss: 0.000425
2024-07-24 20:32:45.670 | INFO | trainer:191 | Epoch: 48 | Validation loss: 0.000478
2024-07-24 20:32:45.674 | INFO | trainer:175 | Epoch: 48 | Training loss: 0.000423
2024-07-24 20:32:46.455 | INFO | trainer:191 | Epoch: 49 | Validation loss: 0.000479
2024-07-24 20:32:46.461 | INFO | trainer:175 | Epoch: 49 | Training loss: 0.000423
2024-07-24 20:32:47.222 | INFO | trainer:191 | Epoch: 50 | Validation loss: 0.000479
2024-07-24 20:32:47.226 | INFO | trainer:175 | Epoch: 50 | Training loss: 0.000421
2024-07-24 20:32:47.996 | INFO | trainer:191 | Epoch: 51 | Validation loss: 0.000474
2024-07-24 20:32:48.000 | INFO | trainer:175 | Epoch: 51 | Training loss: 0.00042
2024-07-24 20:32:48.789 | INFO | trainer:191 | Epoch: 52 | Validation loss: 0.000474
2024-07-24 20:32:48.793 | INFO | trainer:175 | Epoch: 52 | Training loss: 0.000418
2024-07-24 20:32:49.560 | INFO | trainer:191 | Epoch: 53 | Validation loss: 0.000473
2024-07-24 20:32:49.564 | INFO | trainer:175 | Epoch: 53 | Training loss: 0.000418
2024-07-24 20:32:50.346 | INFO | trainer:191 | Epoch: 54 | Validation loss: 0.000472
2024-07-24 20:32:50.350 | INFO | trainer:175 | Epoch: 54 | Training loss: 0.000417
2024-07-24 20:32:51.137 | INFO | trainer:191 | Epoch: 55 | Validation loss: 0.000473
2024-07-24 20:32:51.141 | INFO | trainer:175 | Epoch: 55 | Training loss: 0.000415
2024-07-24 20:32:51.906 | INFO | trainer:191 | Epoch: 56 | Validation loss: 0.00047
2024-07-24 20:32:51.910 | INFO | trainer:175 | Epoch: 56 | Training loss: 0.000414
2024-07-24 20:32:52.709 | INFO | trainer:191 | Epoch: 57 | Validation loss: 0.000474
2024-07-24 20:32:52.713 | INFO | trainer:175 | Epoch: 57 | Training loss: 0.000415
2024-07-24 20:32:53.487 | INFO | trainer:191 | Epoch: 58 | Validation loss: 0.00047
2024-07-24 20:32:53.491 | INFO | trainer:175 | Epoch: 58 | Training loss: 0.000414
2024-07-24 20:32:54.262 | INFO | trainer:191 | Epoch: 59 | Validation loss: 0.000474
2024-07-24 20:32:54.267 | INFO | trainer:175 | Epoch: 59 | Training loss: 0.000412
2024-07-24 20:32:55.050 | INFO | trainer:191 | Epoch: 60 | Validation loss: 0.000469
2024-07-24 20:32:55.054 | INFO | trainer:175 | Epoch: 60 | Training loss: 0.000412
2024-07-24 20:32:55.843 | INFO | trainer:191 | Epoch: 61 | Validation loss: 0.000467
2024-07-24 20:32:55.847 | INFO | trainer:175 | Epoch: 61 | Training loss: 0.00041
2024-07-24 20:32:56.642 | INFO | trainer:191 | Epoch: 62 | Validation loss: 0.000469
2024-07-24 20:32:56.646 | INFO | trainer:175 | Epoch: 62 | Training loss: 0.00041
2024-07-24 20:32:57.456 | INFO | trainer:191 | Epoch: 63 | Validation loss: 0.000468
2024-07-24 20:32:57.460 | INFO | trainer:175 | Epoch: 63 | Training loss: 0.00041
2024-07-24 20:32:58.233 | INFO | trainer:191 | Epoch: 64 | Validation loss: 0.000466
2024-07-24 20:32:58.237 | INFO | trainer:175 | Epoch: 64 | Training loss: 0.000408
2024-07-24 20:32:59.037 | INFO | trainer:191 | Epoch: 65 | Validation loss: 0.00047
2024-07-24 20:32:59.041 | INFO | trainer:175 | Epoch: 65 | Training loss: 0.000409
2024-07-24 20:32:59.827 | INFO | trainer:191 | Epoch: 66 | Validation loss: 0.000465
2024-07-24 20:32:59.832 | INFO | trainer:175 | Epoch: 66 | Training loss: 0.000408
2024-07-24 20:33:00.610 | INFO | trainer:191 | Epoch: 67 | Validation loss: 0.000464
2024-07-24 20:33:00.614 | INFO | trainer:175 | Epoch: 67 | Training loss: 0.000407
2024-07-24 20:33:01.402 | INFO | trainer:191 | Epoch: 68 | Validation loss: 0.000469
2024-07-24 20:33:01.406 | INFO | trainer:175 | Epoch: 68 | Training loss: 0.000407
2024-07-24 20:33:02.169 | INFO | trainer:191 | Epoch: 69 | Validation loss: 0.000465
2024-07-24 20:33:02.174 | INFO | trainer:175 | Epoch: 69 | Training loss: 0.000407
2024-07-24 20:33:02.937 | INFO | trainer:191 | Epoch: 70 | Validation loss: 0.000464
2024-07-24 20:33:02.941 | INFO | trainer:175 | Epoch: 70 | Training loss: 0.000405
2024-07-24 20:33:03.711 | INFO | trainer:191 | Epoch: 71 | Validation loss: 0.000462
2024-07-24 20:33:03.715 | INFO | trainer:175 | Epoch: 71 | Training loss: 0.000404
2024-07-24 20:33:04.504 | INFO | trainer:191 | Epoch: 72 | Validation loss: 0.000461
2024-07-24 20:33:04.509 | INFO | trainer:175 | Epoch: 72 | Training loss: 0.000405
2024-07-24 20:33:05.300 | INFO | trainer:191 | Epoch: 73 | Validation loss: 0.000462
2024-07-24 20:33:05.305 | INFO | trainer:175 | Epoch: 73 | Training loss: 0.000405
2024-07-24 20:33:06.092 | INFO | trainer:191 | Epoch: 74 | Validation loss: 0.000462
2024-07-24 20:33:06.096 | INFO | trainer:175 | Epoch: 74 | Training loss: 0.000404
2024-07-24 20:33:06.857 | INFO | trainer:191 | Epoch: 75 | Validation loss: 0.000461
2024-07-24 20:33:06.861 | INFO | trainer:175 | Epoch: 75 | Training loss: 0.000402
2024-07-24 20:33:07.626 | INFO | trainer:191 | Epoch: 76 | Validation loss: 0.000461
2024-07-24 20:33:07.631 | INFO | trainer:175 | Epoch: 76 | Training loss: 0.000402
2024-07-24 20:33:08.403 | INFO | trainer:191 | Epoch: 77 | Validation loss: 0.000461
2024-07-24 20:33:08.407 | INFO | trainer:175 | Epoch: 77 | Training loss: 0.000402
2024-07-24 20:33:09.178 | INFO | trainer:191 | Epoch: 78 | Validation loss: 0.000461
2024-07-24 20:33:09.183 | INFO | trainer:175 | Epoch: 78 | Training loss: 0.000401
2024-07-24 20:33:09.974 | INFO | trainer:191 | Epoch: 79 | Validation loss: 0.00046
2024-07-24 20:33:09.978 | INFO | trainer:175 | Epoch: 79 | Training loss: 0.0004
2024-07-24 20:33:10.774 | INFO | trainer:191 | Epoch: 80 | Validation loss: 0.000459
2024-07-24 20:33:10.778 | INFO | trainer:175 | Epoch: 80 | Training loss: 0.000399
2024-07-24 20:33:11.559 | INFO | trainer:191 | Epoch: 81 | Validation loss: 0.000461
2024-07-24 20:33:11.564 | INFO | trainer:175 | Epoch: 81 | Training loss: 0.0004
2024-07-24 20:33:12.351 | INFO | trainer:191 | Epoch: 82 | Validation loss: 0.000458
2024-07-24 20:33:12.356 | INFO | trainer:175 | Epoch: 82 | Training loss: 0.000399
2024-07-24 20:33:13.165 | INFO | trainer:191 | Epoch: 83 | Validation loss: 0.000457
2024-07-24 20:33:13.169 | INFO | trainer:175 | Epoch: 83 | Training loss: 0.000399
2024-07-24 20:33:13.950 | INFO | trainer:191 | Epoch: 84 | Validation loss: 0.000457
2024-07-24 20:33:13.955 | INFO | trainer:175 | Epoch: 84 | Training loss: 0.000399
2024-07-24 20:33:14.732 | INFO | trainer:191 | Epoch: 85 | Validation loss: 0.000457
2024-07-24 20:33:14.736 | INFO | trainer:175 | Epoch: 85 | Training loss: 0.000399
2024-07-24 20:33:15.509 | INFO | trainer:191 | Epoch: 86 | Validation loss: 0.000457
2024-07-24 20:33:15.513 | INFO | trainer:175 | Epoch: 86 | Training loss: 0.000397
2024-07-24 20:33:16.293 | INFO | trainer:191 | Epoch: 87 | Validation loss: 0.000459
2024-07-24 20:33:16.297 | INFO | trainer:175 | Epoch: 87 | Training loss: 0.000396
2024-07-24 20:33:17.057 | INFO | trainer:191 | Epoch: 88 | Validation loss: 0.000457
2024-07-24 20:33:17.061 | INFO | trainer:175 | Epoch: 88 | Training loss: 0.000396
2024-07-24 20:33:17.913 | INFO | trainer:191 | Epoch: 89 | Validation loss: 0.000457
2024-07-24 20:33:17.917 | INFO | trainer:175 | Epoch: 89 | Training loss: 0.000396
2024-07-24 20:33:18.715 | INFO | trainer:191 | Epoch: 90 | Validation loss: 0.000457
2024-07-24 20:33:18.719 | INFO | trainer:175 | Epoch: 90 | Training loss: 0.000396
2024-07-24 20:33:19.490 | INFO | trainer:191 | Epoch: 91 | Validation loss: 0.000458
2024-07-24 20:33:19.495 | INFO | trainer:175 | Epoch: 91 | Training loss: 0.000395
2024-07-24 20:33:20.279 | INFO | trainer:191 | Epoch: 92 | Validation loss: 0.000457
2024-07-24 20:33:20.283 | INFO | trainer:175 | Epoch: 92 | Training loss: 0.000397
2024-07-24 20:33:21.122 | INFO | trainer:191 | Epoch: 93 | Validation loss: 0.000457
2024-07-24 20:33:21.127 | INFO | trainer:175 | Epoch: 93 | Training loss: 0.000395
2024-07-24 20:33:21.917 | INFO | trainer:191 | Epoch: 94 | Validation loss: 0.000456
2024-07-24 20:33:21.921 | INFO | trainer:175 | Epoch: 94 | Training loss: 0.000395
2024-07-24 20:33:22.747 | INFO | trainer:191 | Epoch: 95 | Validation loss: 0.000456
2024-07-24 20:33:22.751 | INFO | trainer:175 | Epoch: 95 | Training loss: 0.000394
2024-07-24 20:33:23.557 | INFO | trainer:191 | Epoch: 96 | Validation loss: 0.000456
2024-07-24 20:33:23.561 | INFO | trainer:175 | Epoch: 96 | Training loss: 0.000395
2024-07-24 20:33:24.338 | INFO | trainer:191 | Epoch: 97 | Validation loss: 0.000457
2024-07-24 20:33:24.343 | INFO | trainer:175 | Epoch: 97 | Training loss: 0.000395
2024-07-24 20:33:25.107 | INFO | trainer:191 | Epoch: 98 | Validation loss: 0.000457
2024-07-24 20:33:25.111 | INFO | trainer:175 | Epoch: 98 | Training loss: 0.000394
2024-07-24 20:33:25.913 | INFO | trainer:191 | Epoch: 99 | Validation loss: 0.000456
2024-07-24 20:33:25.919 | INFO | trainer:175 | Epoch: 99 | Training loss: 0.000394
2024-07-24 20:33:26.724 | INFO | trainer:191 | Epoch: 100 | Validation loss: 0.000456
2024-07-24 20:33:26.728 | INFO | trainer:175 | Epoch: 100 | Training loss: 0.000392
2024-07-24 20:33:27.517 | INFO | trainer:191 | Epoch: 101 | Validation loss: 0.000455
2024-07-24 20:33:27.521 | INFO | trainer:175 | Epoch: 101 | Training loss: 0.000394
2024-07-24 20:33:28.299 | INFO | trainer:191 | Epoch: 102 | Validation loss: 0.000453
2024-07-24 20:33:28.303 | INFO | trainer:175 | Epoch: 102 | Training loss: 0.000392
2024-07-24 20:33:29.090 | INFO | trainer:191 | Epoch: 103 | Validation loss: 0.000456
2024-07-24 20:33:29.094 | INFO | trainer:175 | Epoch: 103 | Training loss: 0.000393
2024-07-24 20:33:29.870 | INFO | trainer:191 | Epoch: 104 | Validation loss: 0.000453
2024-07-24 20:33:29.874 | INFO | trainer:175 | Epoch: 104 | Training loss: 0.000392
2024-07-24 20:33:30.657 | INFO | trainer:191 | Epoch: 105 | Validation loss: 0.000454
2024-07-24 20:33:30.661 | INFO | trainer:175 | Epoch: 105 | Training loss: 0.000392
2024-07-24 20:33:31.435 | INFO | trainer:191 | Epoch: 106 | Validation loss: 0.000455
2024-07-24 20:33:31.439 | INFO | trainer:175 | Epoch: 106 | Training loss: 0.000391
2024-07-24 20:33:32.214 | INFO | trainer:191 | Epoch: 107 | Validation loss: 0.000456
2024-07-24 20:33:32.218 | INFO | trainer:175 | Epoch: 107 | Training loss: 0.000391
2024-07-24 20:33:33.003 | INFO | trainer:191 | Epoch: 108 | Validation loss: 0.000455
2024-07-24 20:33:33.007 | INFO | trainer:175 | Epoch: 108 | Training loss: 0.000389
2024-07-24 20:33:33.779 | INFO | trainer:191 | Epoch: 109 | Validation loss: 0.000455
2024-07-24 20:33:33.783 | INFO | trainer:175 | Epoch: 109 | Training loss: 0.00039
2024-07-24 20:33:34.567 | INFO | trainer:191 | Epoch: 110 | Validation loss: 0.000454
2024-07-24 20:33:34.571 | INFO | trainer:175 | Epoch: 110 | Training loss: 0.00039
2024-07-24 20:33:35.346 | INFO | trainer:191 | Epoch: 111 | Validation loss: 0.000454
2024-07-24 20:33:35.351 | INFO | trainer:175 | Epoch: 111 | Training loss: 0.000389
2024-07-24 20:33:36.131 | INFO | trainer:191 | Epoch: 112 | Validation loss: 0.000452
2024-07-24 20:33:36.135 | INFO | trainer:175 | Epoch: 112 | Training loss: 0.000389
2024-07-24 20:33:36.925 | INFO | trainer:191 | Epoch: 113 | Validation loss: 0.000453
2024-07-24 20:33:36.929 | INFO | trainer:175 | Epoch: 113 | Training loss: 0.000389
2024-07-24 20:33:37.706 | INFO | trainer:191 | Epoch: 114 | Validation loss: 0.000454
2024-07-24 20:33:37.710 | INFO | trainer:175 | Epoch: 114 | Training loss: 0.000389
2024-07-24 20:33:38.530 | INFO | trainer:191 | Epoch: 115 | Validation loss: 0.000454
2024-07-24 20:33:38.534 | INFO | trainer:175 | Epoch: 115 | Training loss: 0.000388
2024-07-24 20:33:39.309 | INFO | trainer:191 | Epoch: 116 | Validation loss: 0.000454
2024-07-24 20:33:39.314 | INFO | trainer:175 | Epoch: 116 | Training loss: 0.000389
2024-07-24 20:33:40.091 | INFO | trainer:191 | Epoch: 117 | Validation loss: 0.000453
2024-07-24 20:33:40.096 | INFO | trainer:175 | Epoch: 117 | Training loss: 0.000388
2024-07-24 20:33:40.878 | INFO | trainer:191 | Epoch: 118 | Validation loss: 0.000452
2024-07-24 20:33:40.882 | INFO | trainer:175 | Epoch: 118 | Training loss: 0.000388
2024-07-24 20:33:41.743 | INFO | trainer:191 | Epoch: 119 | Validation loss: 0.000454
2024-07-24 20:33:41.747 | INFO | trainer:175 | Epoch: 119 | Training loss: 0.000387
2024-07-24 20:33:42.542 | INFO | trainer:191 | Epoch: 120 | Validation loss: 0.000452
2024-07-24 20:33:42.546 | INFO | trainer:175 | Epoch: 120 | Training loss: 0.000388
2024-07-24 20:33:43.363 | INFO | trainer:191 | Epoch: 121 | Validation loss: 0.000454
2024-07-24 20:33:43.367 | INFO | trainer:175 | Epoch: 121 | Training loss: 0.000387
2024-07-24 20:33:44.124 | INFO | trainer:191 | Epoch: 122 | Validation loss: 0.000452
2024-07-24 20:33:44.128 | INFO | trainer:175 | Epoch: 122 | Training loss: 0.000387
2024-07-24 20:33:44.902 | INFO | trainer:191 | Epoch: 123 | Validation loss: 0.000453
2024-07-24 20:33:44.907 | INFO | trainer:175 | Epoch: 123 | Training loss: 0.000388
2024-07-24 20:33:45.679 | INFO | trainer:191 | Epoch: 124 | Validation loss: 0.000452
2024-07-24 20:33:45.683 | INFO | trainer:175 | Epoch: 124 | Training loss: 0.000387
2024-07-24 20:33:46.439 | INFO | trainer:191 | Epoch: 125 | Validation loss: 0.000455
2024-07-24 20:33:46.443 | INFO | trainer:175 | Epoch: 125 | Training loss: 0.000385
2024-07-24 20:33:47.237 | INFO | trainer:191 | Epoch: 126 | Validation loss: 0.000452
2024-07-24 20:33:47.241 | INFO | trainer:175 | Epoch: 126 | Training loss: 0.000387
2024-07-24 20:33:48.031 | INFO | trainer:191 | Epoch: 127 | Validation loss: 0.000453
2024-07-24 20:33:48.035 | INFO | trainer:175 | Epoch: 127 | Training loss: 0.000386
2024-07-24 20:33:48.810 | INFO | trainer:191 | Epoch: 128 | Validation loss: 0.000452
2024-07-24 20:33:48.814 | INFO | trainer:175 | Epoch: 128 | Training loss: 0.000385
2024-07-24 20:33:49.575 | INFO | trainer:191 | Epoch: 129 | Validation loss: 0.000452
2024-07-24 20:33:49.579 | INFO | trainer:175 | Epoch: 129 | Training loss: 0.000386
2024-07-24 20:33:50.338 | INFO | trainer:191 | Epoch: 130 | Validation loss: 0.000455
2024-07-24 20:33:50.342 | INFO | trainer:175 | Epoch: 130 | Training loss: 0.000384
2024-07-24 20:33:51.116 | INFO | trainer:191 | Epoch: 131 | Validation loss: 0.000452
2024-07-24 20:33:51.120 | INFO | trainer:175 | Epoch: 131 | Training loss: 0.000385
2024-07-24 20:33:51.884 | INFO | trainer:191 | Epoch: 132 | Validation loss: 0.000453
2024-07-24 20:33:51.888 | INFO | trainer:175 | Epoch: 132 | Training loss: 0.000384
2024-07-24 20:33:52.655 | INFO | trainer:191 | Epoch: 133 | Validation loss: 0.000457
2024-07-24 20:33:52.659 | INFO | trainer:175 | Epoch: 133 | Training loss: 0.000385
2024-07-24 20:33:53.415 | INFO | trainer:191 | Epoch: 134 | Validation loss: 0.000453
2024-07-24 20:33:53.419 | INFO | trainer:175 | Epoch: 134 | Training loss: 0.000384
2024-07-24 20:33:54.192 | INFO | trainer:191 | Epoch: 135 | Validation loss: 0.000454
2024-07-24 20:33:54.196 | INFO | trainer:175 | Epoch: 135 | Training loss: 0.000385
2024-07-24 20:33:54.965 | INFO | trainer:191 | Epoch: 136 | Validation loss: 0.000452
2024-07-24 20:33:54.969 | INFO | trainer:175 | Epoch: 136 | Training loss: 0.000385
2024-07-24 20:33:55.729 | INFO | trainer:191 | Epoch: 137 | Validation loss: 0.000454
2024-07-24 20:33:55.733 | INFO | trainer:175 | Epoch: 137 | Training loss: 0.000384
2024-07-24 20:33:56.511 | INFO | trainer:191 | Epoch: 138 | Validation loss: 0.000453
2024-07-24 20:33:56.515 | INFO | trainer:175 | Epoch: 138 | Training loss: 0.000383
2024-07-24 20:33:57.310 | INFO | trainer:191 | Epoch: 139 | Validation loss: 0.000451
2024-07-24 20:33:57.314 | INFO | trainer:175 | Epoch: 139 | Training loss: 0.000384
2024-07-24 20:33:58.105 | INFO | trainer:191 | Epoch: 140 | Validation loss: 0.000452
2024-07-24 20:33:58.109 | INFO | trainer:175 | Epoch: 140 | Training loss: 0.000382
2024-07-24 20:33:58.924 | INFO | trainer:191 | Epoch: 141 | Validation loss: 0.000453
2024-07-24 20:33:58.928 | INFO | trainer:175 | Epoch: 141 | Training loss: 0.000383
2024-07-24 20:33:59.711 | INFO | trainer:191 | Epoch: 142 | Validation loss: 0.000453
2024-07-24 20:33:59.715 | INFO | trainer:175 | Epoch: 142 | Training loss: 0.000383
2024-07-24 20:34:00.482 | INFO | trainer:191 | Epoch: 143 | Validation loss: 0.000451
2024-07-24 20:34:00.486 | INFO | trainer:175 | Epoch: 143 | Training loss: 0.000383
