best_val_loss,epoch,step,train_loss,val_loss
0.0008847569115459919,0,12,,0.0009405457531102002
,0,12,0.0008143331506289542,
0.0008847569115459919,1,25,,0.0008888549637049437
,1,25,0.0007435821462422609,
0.0008577067637816072,2,38,,0.0008577067637816072
,2,38,0.0007086553960107267,
0.0008354703895747662,3,51,,0.0008354703895747662
,3,51,0.000686517683789134,
0.0008186775376088917,4,64,,0.0008186775376088917
,4,64,0.0006705978303216398,
0.0008045347058214247,5,77,,0.0008045347058214247
,5,77,0.0006578427273780107,
0.0007926400285214186,6,90,,0.0007926400285214186
,6,90,0.0006468462524935603,
0.000781739130616188,7,103,,0.000781739130616188
,7,103,0.0006371998460963368,
0.0007717966800555587,8,116,,0.0007717966800555587
,8,116,0.0006284753908403218,
0.0007619098178111017,9,129,,0.0007619098178111017
,9,129,0.000620234408415854,
0.0007533978205174208,10,142,,0.0007533978205174208
,10,142,0.0006121414480730891,
0.0007447251118719578,11,155,,0.0007447251118719578
,11,155,0.0006047404604032636,
0.0007363758631981909,12,168,,0.0007363758631981909
,12,168,0.0005973154329694808,
0.0007275440730154514,13,181,,0.0007275440730154514
,13,181,0.0005903440178371966,
0.0007197902887128294,14,194,,0.0007197902887128294
,14,194,0.0005833265604451299,
0.0007106948178261518,15,207,,0.0007106948178261518
,15,207,0.0005761875654570758,
0.0007034617010504007,16,220,,0.0007034617010504007
,16,220,0.0005700125475414097,
0.0006964392377994955,17,233,,0.0006964392377994955
,17,233,0.0005636628484353423,
0.0006897472194395959,18,246,,0.0006897472194395959
,18,246,0.0005573837552219629,
0.000681646226439625,19,259,,0.000681646226439625
,19,259,0.0005518867401406169,
0.0006777244270779192,20,272,,0.0006777244270779192
,20,272,0.0005459048552438617,
0.0006714087212458253,21,285,,0.0006714087212458253
,21,285,0.0005405625561252236,
0.0006652241572737694,22,298,,0.0006652241572737694
,22,298,0.0005349224084056914,
0.0006626823451370001,23,311,,0.0006626823451370001
,23,311,0.0005307100946083665,
0.0006559274042956531,24,324,,0.0006559274042956531
,24,324,0.0005269045359455049,
0.0006496425485238433,25,337,,0.0006496425485238433
,25,337,0.0005216238205321133,
0.0006430840003304183,26,350,,0.0006430840003304183
,26,350,0.0005168136558495462,
0.0006397039978764951,27,363,,0.0006397039978764951
,27,363,0.0005117201362736523,
0.0006339686806313694,28,376,,0.0006339686806313694
,28,376,0.0005086142919026315,
0.0006288413424044847,29,389,,0.0006288413424044847
,29,389,0.0005041024996899068,
0.0006287660216912627,30,402,,0.0006287660216912627
,30,402,0.0005005970597267151,
0.0006247669807635248,31,415,,0.0006247669807635248
,31,415,0.0004966605920344591,
0.000617296842392534,32,428,,0.000617296842392534
,32,428,0.0004928472335450351,
0.0006145628285594285,33,441,,0.0006145628285594285
,33,441,0.0004901265492662787,
0.0006085814093239605,34,454,,0.0006085814093239605
,34,454,0.0004869140684604645,
0.0006059514707885683,35,467,,0.0006059514707885683
,35,467,0.00048327833064831793,
0.0006025953916832805,36,480,,0.0006025953916832805
,36,480,0.0004818966845050454,
0.0005990606150589883,37,493,,0.0005990606150589883
,37,493,0.00047714836546219885,
0.0005990606150589883,38,506,,0.0006018546409904957
,38,506,0.0004733234236482531,
0.00059480284107849,39,519,,0.00059480284107849
,39,519,0.00047074377653189003,
0.000591171090491116,40,532,,0.000591171090491116
,40,532,0.00046863636816851795,
0.0005882707773707807,41,545,,0.0005882707773707807
,41,545,0.00046555878361687064,
0.0005882707773707807,42,558,,0.0005917797680012882
,42,558,0.0004638770769815892,
0.0005838318029418588,43,571,,0.0005838318029418588
,43,571,0.00046198087511584163,
0.000580273917876184,44,584,,0.000580273917876184
,44,584,0.0004597796651069075,
0.0005798241472803056,45,597,,0.0005798241472803056
,45,597,0.00045683287316933274,
0.0005770995048806071,46,610,,0.0005770995048806071
,46,610,0.00045528076589107513,
0.0005770995048806071,47,623,,0.0005780553910881281
,47,623,0.0004527562123257667,
0.0005741269560530782,48,636,,0.0005741269560530782
,48,636,0.0004512225277721882,
0.0005698468303307891,49,649,,0.0005698468303307891
,49,649,0.00044907815754413605,
0.0005689256940968335,50,662,,0.0005689256940968335
,50,662,0.00044713940587826073,
0.0005668553058058023,51,675,,0.0005668553058058023
,51,675,0.0004448150284588337,
0.0005648292135447264,52,688,,0.0005648292135447264
,52,688,0.00044438772602006793,
0.0005648292135447264,53,701,,0.000568278250284493
,53,701,0.0004435094597283751,
0.0005648292135447264,54,714,,0.0005656560533680022
,54,714,0.0004403999773785472,
0.0005612571258097887,55,727,,0.0005612571258097887
,55,727,0.00043830944923684,
0.0005574628594331443,56,740,,0.0005574628594331443
,56,740,0.0004373704723548144,
0.0005574628594331443,57,753,,0.0005589632201008499
,57,753,0.00043497083242982626,
0.000556508603040129,58,766,,0.000556508603040129
,58,766,0.00043472068500705063,
0.000556508603040129,59,779,,0.0005581431905739009
,59,779,0.0004334434343036264,
0.0005537188262678683,60,792,,0.0005537188262678683
,60,792,0.0004334398836363107,
0.0005537188262678683,61,805,,0.0005551823996938765
,61,805,0.0004306999617256224,
0.0005518358666449785,62,818,,0.0005518358666449785
,62,818,0.0004304134927224368,
0.0005504480213858187,63,831,,0.0005504480213858187
,63,831,0.0004291486693546176,
0.0005504480213858187,64,844,,0.0005520971608348191
,64,844,0.00042788346763700247,
0.0005493153003044426,65,857,,0.0005493153003044426
,65,857,0.00042765014222823083,
0.0005474068457260728,66,870,,0.0005474068457260728
,66,870,0.00042699414188973606,
0.0005445359856821597,67,883,,0.0005445359856821597
,67,883,0.0004243593430146575,
0.0005445359856821597,68,896,,0.0005485694855451584
,68,896,0.00042302312795072794,
0.0005445359856821597,69,909,,0.0005474326317198575
,69,909,0.00042316378676332533,
0.0005439405795186758,70,922,,0.0005439405795186758
,70,922,0.00042255595326423645,
0.0005439405795186758,71,935,,0.0005439939559437335
,71,935,0.00042135341209359467,
0.0005419779336079955,72,948,,0.0005419779336079955
,72,948,0.00042028032476082444,
0.0005419779336079955,73,961,,0.0005443202680908144
,73,961,0.00042080372804775834,
0.0005419779336079955,74,974,,0.0005433906917460263
,74,974,0.0004190186446066946,
0.0005397548666223884,75,987,,0.0005397548666223884
,75,987,0.0004170476458966732,
0.0005368241691030562,76,1000,,0.0005368241691030562
,76,1000,0.00041766863432712853,
0.0005368241691030562,77,1013,,0.0005379399517551064
,77,1013,0.0004173762572463602,
0.0005368241691030562,78,1026,,0.0005429318407550454
,78,1026,0.00041509600123390555,
0.0005368241691030562,79,1039,,0.0005418441724032164
,79,1039,0.0004170688916929066,
0.0005368241691030562,80,1052,,0.0005387842538766563
,80,1052,0.0004142192774452269,
0.0005368241691030562,81,1065,,0.0005374368629418314
,81,1065,0.00041325995698571205,
0.0005350324208848178,82,1078,,0.0005350324208848178
,82,1078,0.00041250727372244,
0.0005330832209438086,83,1091,,0.0005330832209438086
,83,1091,0.0004113406175747514,
0.0005330832209438086,84,1104,,0.0005371774896048009
,84,1104,0.00041142996633425355,
0.0005330832209438086,85,1117,,0.0005384928081184626
,85,1117,0.0004114873881917447,
0.0005330832209438086,86,1130,,0.0005356077454052866
,86,1130,0.00041207490721717477,
0.0005330832209438086,87,1143,,0.000534768623765558
,87,1143,0.00040954738506115973,
0.0005330832209438086,88,1156,,0.0005339955678209662
,88,1156,0.0004090804432053119,
0.0005315649905242026,89,1169,,0.0005315649905242026
,89,1169,0.0004067104309797287,
0.0005315649905242026,90,1182,,0.0005399975925683975
,90,1182,0.00040809670463204384,
0.0005315649905242026,91,1195,,0.0005420965026132762
,91,1195,0.0004080087528564036,
0.0005315649905242026,92,1208,,0.0005351462750695646
,92,1208,0.0004094757023267448,
0.0005315476446412504,93,1221,,0.0005315476446412504
,93,1221,0.00040680429083295166,
0.0005298717878758907,94,1234,,0.0005298717878758907
,94,1234,0.0004066186666022986,
0.0005289411637932062,95,1247,,0.0005289411637932062
,95,1247,0.00040473073022440076,
0.0005281743360683322,96,1260,,0.0005281743360683322
,96,1260,0.0004039901541545987,
0.0005281743360683322,97,1273,,0.0005296923336572945
,97,1273,0.00040311351767741144,
0.0005281743360683322,98,1286,,0.0005315581220202148
,98,1286,0.00040305376751348376,
0.0005281743360683322,99,1299,,0.0005289804539643228
,99,1299,0.00040186633123084903,
0.0005281743360683322,100,1312,,0.0005332109867595136
,100,1312,0.00040294445352628827,
0.0005281743360683322,101,1325,,0.000531609111931175
,101,1325,0.0004037004546262324,
0.0005281743360683322,102,1338,,0.0005341650685295463
,102,1338,0.0004021329805254936,
0.0005281743360683322,103,1351,,0.0005293589783832431
,103,1351,0.0004032023425679654,
0.0005281743360683322,104,1364,,0.0005304738297127187
,104,1364,0.0004008672549389303,
0.0005278235184960067,105,1377,,0.0005278235184960067
,105,1377,0.0003996707673650235,
0.0005278235184960067,106,1390,,0.0005304095684550703
,106,1390,0.00040022877510637045,
0.0005278235184960067,107,1403,,0.0005284828366711736
,107,1403,0.00039748597191646695,
0.0005266228108666837,108,1416,,0.0005266228108666837
,108,1416,0.00039885350270196795,
0.0005266228108666837,109,1429,,0.0005284161888994277
,109,1429,0.0003974670544266701,
0.0005266228108666837,110,1442,,0.0005313230212777853
,110,1442,0.000397333933506161,
0.0005266228108666837,111,1455,,0.0005288682295940816
,111,1455,0.00039786522393114865,
0.0005245754146017134,112,1468,,0.0005245754146017134
,112,1468,0.0003967159427702427,
0.0005245754146017134,113,1481,,0.0005246555665507913
,113,1481,0.0004000254557467997,
0.0005245754146017134,114,1494,,0.0005274642608128488
,114,1494,0.0003978418535552919,
0.0005245754146017134,115,1507,,0.0005304014775902033
,115,1507,0.00039570219814777374,
0.0005245754146017134,116,1520,,0.0005261892802082002
,116,1520,0.00039644475327804685,
0.0005245754146017134,117,1533,,0.0005255445139482617
,117,1533,0.0003954153507947922,
0.0005245754146017134,118,1546,,0.0005279966280795634
,118,1546,0.0003939596936106682,
0.0005233166739344597,119,1559,,0.0005233166739344597
,119,1559,0.0003947599034290761,
0.0005233166739344597,120,1572,,0.000526716117747128
,120,1572,0.0003943827759940177,
0.0005233166739344597,121,1585,,0.0005255593569017947
,121,1585,0.0003938649606425315,
0.0005219162558205426,122,1598,,0.0005219162558205426
,122,1598,0.00039271771674975753,
0.0005219162558205426,123,1611,,0.0005268473760224879
,123,1611,0.0003930368984583765,
0.0005219162558205426,124,1624,,0.0005244957283139229
,124,1624,0.0003925106720998883,
0.0005219162558205426,125,1637,,0.0005233425181359053
,125,1637,0.0003925426572095603,
0.0005219162558205426,126,1650,,0.0005284862709231675
,126,1650,0.00039217615267261863,
0.0005219162558205426,127,1663,,0.0005272853886708617
,127,1663,0.0003922538016922772,
0.0005219162558205426,128,1676,,0.0005283079808577895
,128,1676,0.00039104261668398976,
0.0005219162558205426,129,1689,,0.0005260322941467166
,129,1689,0.0003906550700776279,
0.0005219162558205426,130,1702,,0.0005244999192655087
,130,1702,0.00039126540650613606,
0.0005219162558205426,131,1715,,0.0005245626089163125
,131,1715,0.00038989612949080765,
0.0005219162558205426,132,1728,,0.0005305538652464747
,132,1728,0.00039021039265207946,
0.0005219162558205426,133,1741,,0.0005317030008882284
,133,1741,0.00038857728941366076,
0.0005219162558205426,134,1754,,0.0005280875484459102
,134,1754,0.0003899824514519423,
0.0005219162558205426,135,1767,,0.0005265288637019694
,135,1767,0.00038797702291049063,
0.0005219162558205426,136,1780,,0.000527247495483607
,136,1780,0.00039079118869267404,
0.0005219162558205426,137,1793,,0.0005253219860605896
,137,1793,0.00038926827255636454,
0.0005219162558205426,138,1806,,0.0005262054619379342
,138,1806,0.00038706682971678674,
0.0005219162558205426,139,1819,,0.0005267515080049634
,139,1819,0.0003869294305332005,
0.0005219162558205426,140,1832,,0.0005268855020403862
,140,1832,0.00038722349563613534,
0.0005219162558205426,141,1845,,0.0005250010872259736
,141,1845,0.0003870663931593299,
0.0005219162558205426,142,1858,,0.0005267675151117146
,142,1858,0.0003880258882418275,
0.0005219162558205426,143,1871,,0.0005251519614830613
,143,1871,0.00038589214091189206,
0.0005219162558205426,144,1884,,0.0005274561699479818
,144,1884,0.0003850921639241278,
0.0005219162558205426,145,1897,,0.0005307008977979422
,145,1897,0.00038490165024995804,
0.0005219162558205426,146,1910,,0.0005269566900096834
,146,1910,0.0003847658517770469,
0.0005219162558205426,147,1923,,0.0005278864409774542
,147,1923,0.0003854340175166726,
0.0005219162558205426,148,1936,,0.000524894567206502
,148,1936,0.0003853020607493818,
0.0005219162558205426,149,1949,,0.000525392999406904
,149,1949,0.0003858560521621257,
0.0005219162558205426,150,1962,,0.0005261568585410714
,150,1962,0.00038415746530517936,
0.0005219162558205426,151,1975,,0.0005270327674224973
,151,1975,0.00038362943450920284,
0.0005219162558205426,152,1988,,0.0005272955750115216
,152,1988,0.0003842914884444326,
